River,Year,NOS,FIELD_SET,Discharge,SS,TP,DRP,NIT,TKN,CHL,TN,PTN,TPP,PP
Honey Creek,1999,421,Loads,59.9195,2400,12.3,2.8,332,72,1800,404,0.821782178,,9.5
Honey Creek,2000,509,Loads,105.525,11800,36.7,9.7,694,168,2210,862,0.805104408,,27
Honey Creek,2001,458,Loads,59.565,3300,14.2,5,367,76,2170,443,0.828442438,,9.2
Honey Creek,2002,489,Loads,103.107,14000,40,7.7,621,168,2820,789,0.787072243,,32.3
Honey Creek,2003,517,Loads,110.957,11300,36.1,11.3,933,180,2710,1113,0.838274933,,24.8
Honey Creek,2004,563,Loads,158.938,21400,63.5,17.5,818,270,3810,1088,0.751838235,,46
Honey Creek,2005,463,Loads,187.7,15900,69.4,24.3,776,276,3850,1052,0.737642586,,45.1
Honey Creek,2006,546,Loads,127.4,14000,48.8,14.6,847,203,3060,1050,0.806666667,,34.2
Honey Creek,2007,604,Loads,202,27700,101,29.8,703,318,3240,1021,0.688540646,,71.2
Honey Creek,2008,582,Loads,242,26400,96.5,28.1,838,307,4180,1145,0.731877729,,68.4
Honey Creek,2009,491,Loads,121,17900,53.9,12.3,592,273,2220,865,0.684393064,,41.6
Honey Creek,2010,388,Loads,85.9,8480,29.4,10.5,552,128,2060,680,0.811764706,,18.9
Honey Creek,2011,558,Loads,231,42100,127,35,809,385,3410,1194,0.677554439,,92
Honey Creek,2012,555,Loads,172,18700,82.1,33.1,380,231,2820,611,0.62193126,,49
Honey Creek,2013,596,Loads,155,20200,71.7,20.4,848,270,3000,754,1.124668435,,51.3
Honey Creek,2014,499,Loads,162,16700,68.4,26.2,712,235,3480,947,0.751847941,,42.2
Honey Creek,2015,511,Loads,115,8380,38.8,13.5,686,173,2350,859,0.798603027,,25.3
Honey Creek,1975,,Unit area loads,,,,,,,,,,,
Honey Creek,1976,473,Unit area loads,17.91766839,453.3678756,0.950777202,0.085492228,6.735751295,2.979274611,37.30569948,9.715025907,,,0.865284974
Honey Creek,1977,670,Unit area loads,18.89129534,165.8031088,0.559585492,0.170984456,12.0984456,4.507772021,60.10362694,16.60621762,,,0.388601036
Honey Creek,1978,561,Unit area loads,38.26943005,264.2487047,0.974093264,0.321243523,14.19689119,5.129533679,69.68911917,19.32642487,,,0.652849741
Honey Creek,1979,590,Unit area loads,38.90621762,1038.860104,2.033678756,0.316062176,20.07772021,7.772020725,84.45595855,27.84974093,,,1.71761658
Honey Creek,1980,616,Unit area loads,31.06709845,632.1243523,1.424870466,0.292746114,15.82901554,4.352331606,62.69430052,20.18134715,,,1.132124352
Honey Creek,1981,533,Unit area loads,32.1126943,1577.720207,2.095854922,0.225388601,21.78756477,no data,59.06735751,,,,1.870466321
Honey Creek,1982,538,Unit area loads,40.85569948,919.6891192,1.735751295,0.24611399,15.49222798,7.487046632,71.50259067,22.97927461,,,1.489637306
Honey Creek,1983,512,Unit area loads,22.98668394,300.5181347,0.800518135,0.129533679,13.00518135,3.78238342,50.51813472,16.78756477,,,0.670984456
Honey Creek,1984,480,Unit area loads,43.5761658,544.0414508,1.611398964,0.339378238,18.31606218,6.658031088,67.61658031,24.97409326,,,1.272020725
Honey Creek,1985,482,Unit area loads,23.68772021,295.3367876,0.829015544,0.093264249,14.79274611,3.911917098,49.74093264,18.70466321,,,0.735751295
Honey Creek,1986,501,Unit area loads,36.53678756,619.1709845,1.494818653,0.119170984,18.13471503,6.787564767,79.79274611,24.92227979,,,1.375647668
Honey Creek,1987,446,Unit area loads,27.43963731,352.3316062,0.950777202,0.212435233,14.09326425,5.259067358,56.7357513,19.35233161,,,0.738341969
Honey Creek,1988,411,Unit area loads,11.16702073,108.8082902,0.334196891,0.044041451,7.487046632,2.227979275,30.82901554,9.715025907,,,0.29015544
Honey Creek,1989,456,Unit area loads,21.63681347,494.8186528,0.966321244,0.080310881,19.74093264,4.352331606,51.29533679,24.09326425,,,0.886010363
Honey Creek,1990,496,Unit area loads,33.25362694,430.0518135,1.142487047,0.191709845,26.94300518,5.388601036,69.43005181,32.33160622,,,0.950777202
Honey Creek,1991,474,Unit area loads,28.62849741,544.0414508,1.235751295,0.163212435,11.76165803,4.766839378,52.84974093,16.52849741,,,1.07253886
Honey Creek,1992,500,Unit area loads,27.53963731,492.2279793,1.098445596,0.14507772,19.71502591,4.81865285,50.77720207,24.53367876,,,0.953367876
Honey Creek,1993,503,Unit area loads,43.78445596,613.9896373,1.551813472,0.165803109,14.17098446,6.787564767,69.68911917,20.95854922,,,1.386010363
Honey Creek,1994,481,Unit area loads,24.52753886,367.8756477,0.979274611,0.041450777,15.88082902,3.96373057,43.00518135,19.84455959,,,0.937823834
Honey Creek,1995,508,Unit area loads,26.70854922,414.507772,1.098445596,0.088082902,18.16062176,4.948186528,55.18134715,23.10880829,,,1.010362694
Honey Creek,1996,437,Unit area loads,34.7238342,544.0414508,1.31865285,0.134715026,24.11917098,5.880829016,84.71502591,30,,,1.183937824
Honey Creek,1997,479,Unit area loads,43.5992228,1129.533679,2.227979275,0.225388601,23.65284974,8.29015544,88.60103627,31.94300518,,,2.002590674
Honey Creek,1998,525,Unit area loads,39.35829016,588.0829016,1.722797927,0.272020725,19.06735751,6.658031088,68.39378238,25.7253886,,,1.450777202
Honey Creek,1999,421,Unit area loads,15.52318653,62.1761658,0.31865285,0.07253886,8.601036269,1.865284974,46.63212435,10.46632124,,,0.24611399
Honey Creek,2000,509,Unit area loads,27.3380829,305.6994819,0.950777202,0.251295337,17.97927461,4.352331606,57.25388601,22.33160622,,,0.699481865
Honey Creek,2001,458,Unit area loads,15.43134715,85.49222798,0.367875648,0.129533679,9.507772021,1.968911917,56.21761658,11.47668394,,,0.238341969
Honey Creek,2002,489,Unit area loads,26.71165803,362.6943005,1.03626943,0.199481865,16.0880829,4.352331606,73.05699482,20.44041451,,,0.836787565
Honey Creek,2003,517,Unit area loads,28.74533679,292.746114,0.935233161,0.292746114,24.17098446,4.663212435,70.20725389,28.83419689,,,0.642487047
Honey Creek,2004,563,Unit area loads,41.17564767,554.4041451,1.64507772,0.453367876,21.19170984,6.994818653,98.70466321,28.1865285,,,1.191709845
Honey Creek,2005,463,Unit area loads,48.62694301,411.9170984,1.797927461,0.629533679,20.10362694,7.150259067,99.74093264,27.25388601,,,1.168393782
Honey Creek,2006,546,Unit area loads,33.00518135,362.6943005,1.264248705,0.378238342,21.94300518,5.259067358,79.2746114,27.20207254,,,0.886010363
Honey Creek,2007,604,Unit area loads,52.33160622,717.6165803,2.616580311,0.772020725,18.21243523,8.238341969,83.93782383,26.4507772,,,1.844559585
Honey Creek,2008,582,Unit area loads,62.69430052,683.9378238,2.5,0.727979275,21.70984456,7.953367876,108.2901554,29.66321244,,,1.772020725
Honey Creek,2009,491,Unit area loads,31.34715026,463.7305699,1.396373057,0.31865285,15.33678756,7.07253886,57.51295337,22.40932642,,,1.077720207
Honey Creek,2010,388,Unit area loads,22.25388601,219.6891192,0.761658031,0.272020725,14.30051813,3.316062176,53.36787565,17.61658031,,,0.489637306
Honey Creek,2011,558,Unit area loads,59.84455959,1090.673575,3.29015544,0.906735751,20.95854922,9.974093264,88.34196891,30.93264249,,,2.383419689
Honey Creek,2012,555,Unit area loads,44.55958549,484.4559585,2.126943005,0.857512953,9.844559585,5.984455959,73.05699482,15.82901554,,,1.269430052
Honey Creek,2013,596,Unit area loads,40.15544041,523.3160622,1.857512953,0.528497409,21.96891192,6.994818653,77.72020725,19.53367876,,,1.329015544
Honey Creek,2014,499,Unit area loads,41.96891192,432.642487,1.772020725,0.678756477,18.44559585,6.088082902,90.15544041,24.53367876,,,1.093264249
Honey Creek,2015,511,Unit area loads,29.79274611,217.0984456,1.005181347,0.349740933,17.77202073,4.481865285,60.88082902,22.25388601,,,0.655440415
Honey Creek,1975,,Flow weighted mean concentrations,,,,,,,,,,,
Honey Creek,1976,473,Flow weighted mean concentrations,,253.0283883,0.530636677,0.047713925,3.759278912,1.662757981,20.82062167,5.422036893,,,0.482922753
Honey Creek,1977,670,Flow weighted mean concentrations,,87.7669349,0.296213405,0.090509652,6.404243531,2.386163543,31.8155139,8.790407074,,,0.205703754
Honey Creek,1978,561,Flow weighted mean concentrations,,69.04955321,0.254535608,0.083942594,3.709721094,1.34037368,18.21012727,5.050094774,,,0.170593014
Honey Creek,1979,590,Flow weighted mean concentrations,,267.0164738,0.522713047,0.081236932,5.160542823,1.99762948,21.70757368,7.158172302,,,0.441476115
Honey Creek,1980,616,Flow weighted mean concentrations,,203.470676,0.458642917,0.094230272,5.095105863,1.400945638,20.18028836,6.496051501,,,0.364412645
Honey Creek,1981,533,Flow weighted mean concentrations,,491.3073293,0.652656206,0.070186761,6.784720261,,18.39377193,,,,0.582469445
Honey Creek,1982,538,Flow weighted mean concentrations,,225.1066879,0.424849242,0.060239818,3.79193801,1.83255867,17.50125235,5.62449668,,,0.364609424
Honey Creek,1983,512,Flow weighted mean concentrations,,130.7357492,0.348252987,0.056351616,5.657702252,1.645467189,21.97713026,7.30316944,,,0.291901371
Honey Creek,1984,480,Flow weighted mean concentrations,,124.8483984,0.369789066,0.07788162,4.203229412,1.52790659,15.51687237,5.731136002,,,0.291907446
Honey Creek,1985,482,Flow weighted mean concentrations,,124.679279,0.349976923,0.039372404,6.244900727,1.651453607,20.9986154,7.896354334,,,0.31060452
Honey Creek,1986,501,Flow weighted mean concentrations,,169.4650859,0.409127007,0.032616711,4.963412559,1.857734415,21.83901526,6.821146974,,,0.376510296
Honey Creek,1987,446,Flow weighted mean concentrations,,128.4024283,0.346497729,0.077419111,5.136097133,1.91659507,20.6765675,7.052692202,,,0.269078618
Honey Creek,1988,411,Flow weighted mean concentrations,,97.43717042,0.299271309,0.039438855,6.704605298,1.995142061,27.60719829,8.699747359,,,0.259832454
Honey Creek,1989,456,Flow weighted mean concentrations,,228.692942,0.446609777,0.037117703,9.123770775,2.011540013,23.70743587,11.13531079,,,0.409492074
Honey Creek,1990,496,Flow weighted mean concentrations,,129.3247844,0.34356765,0.057650808,8.102275649,1.62045513,20.87894109,9.722730779,,,0.285916843
Honey Creek,1991,474,Flow weighted mean concentrations,,190.0349302,0.43165077,0.057010479,4.108374206,1.66506796,18.46053608,5.773442166,,,0.374640291
Honey Creek,1992,500,Flow weighted mean concentrations,,178.7343725,0.398859863,0.052679605,7.158781972,1.749715436,18.43786158,8.908497408,,,0.346180258
Honey Creek,1993,503,Flow weighted mean concentrations,,140.2300483,0.354421092,0.03786803,3.236533182,1.550222475,15.91640632,4.786755657,,,0.316553063
Honey Creek,1994,481,Flow weighted mean concentrations,,149.9847375,0.399255146,0.016899689,6.474693244,1.616032735,17.53342706,8.090725979,,,0.382355457
Honey Creek,1995,508,Flow weighted mean concentrations,,155.1966633,0.411271158,0.032979291,6.79955381,1.852660168,20.6605558,8.652213977,,,0.378291867
Honey Creek,1996,437,Flow weighted mean concentrations,,156.6766641,0.379754391,0.038796126,6.945998776,1.693600131,24.39679484,8.639598908,,,0.340958264
Honey Creek,1997,479,Flow weighted mean concentrations,,259.0719757,0.51101353,0.051695555,5.425062243,1.901445693,20.32170084,7.326507936,,,0.459317975
Honey Creek,1998,525,Flow weighted mean concentrations,,149.4177972,0.437721741,0.069113959,4.844559415,1.691646426,17.37722399,6.536205841,,,0.368607782
Honey Creek,1999,421,Flow weighted mean concentrations,,40.05373877,0.205275411,0.046729362,5.540767196,1.201612163,30.04030407,6.742379359,,,0.158546049
Honey Creek,2000,509,Flow weighted mean concentrations,,111.8218432,0.347784885,0.091921346,6.576640606,1.592039801,20.94290452,8.168680407,,,0.255863539
Honey Creek,2001,458,Flow weighted mean concentrations,,55.40166205,0.238395031,0.083941912,6.161336355,1.275917065,36.43078989,7.437253421,,,0.154453118
Honey Creek,2002,489,Flow weighted mean concentrations,,135.7812758,0.387946502,0.074679702,6.022869446,1.629375309,27.3502284,7.652244755,,,0.313266801
Honey Creek,2003,517,Flow weighted mean concentrations,,101.8412538,0.325351262,0.101841254,8.408662815,1.622250061,24.42387592,10.03091288,,,0.223510008
Honey Creek,2004,563,Flow weighted mean concentrations,,134.6436975,0.39952686,0.110105827,5.146660962,1.698775623,23.97161157,6.845436585,,,0.289421032
Honey Creek,2005,463,Flow weighted mean concentrations,,84.70964305,0.369738945,0.129461907,4.134256793,1.47043154,20.51145445,5.604688332,,,0.240277038
Honey Creek,2006,546,Flow weighted mean concentrations,,109.8901099,0.383045526,0.114599686,6.648351648,1.593406593,24.0188383,8.241758242,,,0.26844584
Honey Creek,2007,604,Flow weighted mean concentrations,,137.1287129,0.5,0.147524752,3.48019802,1.574257426,16.03960396,5.054455446,,,0.352475248
Honey Creek,2008,582,Flow weighted mean concentrations,,109.0909091,0.398760331,0.116115702,3.462809917,1.268595041,17.27272727,4.731404959,,,0.282644628
Honey Creek,2009,491,Flow weighted mean concentrations,,147.9338843,0.445454545,0.101652893,4.892561983,2.256198347,18.34710744,7.148760331,,,0.343801653
Honey Creek,2010,388,Flow weighted mean concentrations,,98.71944121,0.34225844,0.122235157,6.426076834,1.490104773,23.98137369,7.916181607,,,0.220023283
Honey Creek,2011,558,Flow weighted mean concentrations,,182.2510823,0.54978355,0.151515152,3.502164502,1.666666667,14.76190476,5.168831169,,,0.398268398
Honey Creek,2012,555,Flow weighted mean concentrations,,108.7209302,0.477325581,0.19244186,2.209302326,1.343023256,16.39534884,3.552325581,,,0.284883721
Honey Creek,2013,596,Flow weighted mean concentrations,,130.3225806,0.462580645,0.131612903,5.470967742,1.741935484,19.35483871,4.864516129,,,0.330967742
Honey Creek,2014,499,Flow weighted mean concentrations,,103.0864198,0.422222222,0.161728395,4.395061728,1.450617284,21.48148148,5.845679012,,,0.260493827
Honey Creek,2015,511,Flow weighted mean concentrations,,72.86956522,0.337391304,0.117391304,5.965217391,1.504347826,20.43478261,7.469565217,,,0.22
Honey Creek,1975,,Time weighted mean concentrations,,,,,,,,,,,
Honey Creek,1976,473,Time weighted mean concentrations,,55.6318,0.200335,0.07080797,3.7344,1.41611,30.1194,,,,
Honey Creek,1977,670,Time weighted mean concentrations,,33.8277,0.168269,0.07931331,3.04555,1.85979,38.9778,,,,
Honey Creek,1978,561,Time weighted mean concentrations,,33.1841,0.161656,0.07748713,3.62662,1.04407,28.0892,,,,
Honey Creek,1979,590,Time weighted mean concentrations,,107.097,0.255893,0.07544874,4.29977,1.47376,29.8054,,,,
Honey Creek,1980,616,Time weighted mean concentrations,,95.3259,0.245886,0.06984926,4.37538,1.29617,25.0336,,,,
Honey Creek,1981,533,Time weighted mean concentrations,,71.6195,0.194476,0.06160004,4.20748,0,27.5004,,,,
Honey Creek,1982,538,Time weighted mean concentrations,,79.7696,0.209858,0.05523137,3.82332,1.14751,25.1658,,,,
Honey Creek,1983,512,Time weighted mean concentrations,,47.8859,0.173736,0.05804836,4.13399,0.944664,27.9473,,,,
Honey Creek,1984,480,Time weighted mean concentrations,,47.9197,0.212744,0.06591634,4.496,1.05572,23.1337,,,,
Honey Creek,1985,482,Time weighted mean concentrations,,37.459,0.169054,0.03969936,5.25885,0.989991,30.172,,,,
Honey Creek,1986,501,Time weighted mean concentrations,,79.9226,0.221736,0.03786423,4.63606,1.37488,28.3309,,,,
Honey Creek,1987,446,Time weighted mean concentrations,,56.7673,0.188702,0.0625416,4.04778,1.26648,24.4257,,,,
Honey Creek,1988,411,Time weighted mean concentrations,,19.6412,0.127416,0.03085825,3.39128,1.03164,30.7103,,,,
Honey Creek,1989,456,Time weighted mean concentrations,,52.3842,0.16671,0.03277344,7.06309,1.11401,33.0765,,,,
Honey Creek,1990,496,Time weighted mean concentrations,,62.0481,0.2112,0.05147253,6.1492,1.17413,28.6834,,,,
Honey Creek,1991,474,Time weighted mean concentrations,,58.0109,0.181291,0.03618281,4.30175,1.10121,25.1141,,,,
Honey Creek,1992,500,Time weighted mean concentrations,,63.383,0.172659,0.03282552,6.24013,1.03141,32.1087,,,,
Honey Creek,1993,503,Time weighted mean concentrations,,57.1735,0.170321,0.02604449,3.99437,0.976634,22.4721,,,,
Honey Creek,1994,481,Time weighted mean concentrations,,37.2089,0.146725,0.02064267,4.93755,0.964812,30.2224,,,,
Honey Creek,1995,508,Time weighted mean concentrations,,50.294,0.180857,0.04118556,4.41407,1.05648,33.642,,,,
Honey Creek,1996,437,Time weighted mean concentrations,,51.0471,0.152921,0.02124314,5.03072,0.939362,31.8958,,,,
Honey Creek,1997,479,Time weighted mean concentrations,,85.2148,0.213898,0.03409268,4.61941,1.06061,27.308,,,,
Honey Creek,1998,525,Time weighted mean concentrations,,52.9223,0.175013,0.03780365,4.29349,0.950546,25.5493,,,,
Honey Creek,1999,421,Time weighted mean concentrations,,26.4932,0.105347,0.03008233,3.67656,0.770516,33.1773,,,,
Honey Creek,2000,509,Time weighted mean concentrations,,36.2263,0.170005,0.05955053,5.38868,1.04194,34.7448,,,,
Honey Creek,2001,458,Time weighted mean concentrations,,19.6019,0.114773,0.0485079,4.52819,0.868508,40.2937,,,,
Honey Creek,2002,489,Time weighted mean concentrations,,35.7954,0.143694,0.04914017,4.86327,0.930861,38.1751,,,,
Honey Creek,2003,517,Time weighted mean concentrations,,34.2203,0.149817,0.05749004,7.69271,1.054,37.4509,,,,
Honey Creek,2004,563,Time weighted mean concentrations,,42.7181,0.181335,0.06831078,4.38404,1.06902,30.645,,,,
Honey Creek,2005,463,Time weighted mean concentrations,,26.7,0.152,0.066,3.89,0.9,31.8,,,,
Honey Creek,2006,546,Time weighted mean concentrations,,33.0934,0.173947,0.07281432,4.49858,0.935733,32.89,,,,
Honey Creek,2007,604,Time weighted mean concentrations,,44.185,0.206775,0.08560892,3.57928,1.00361,26.6813,,,,
Honey Creek,2008,582,Time weighted mean concentrations,,55,0.207,0.073,3.68,0.95,25.4,,,,
Honey Creek,2009,491,Time weighted mean concentrations,,37.6,0.162,0.057,3.97,0.96,28.8,,,,
Honey Creek,2010,388,Time weighted mean concentrations,,45.7,0.211,0.097,3.74,1.02,30.9,,,,
Honey Creek,2011,558,Time weighted mean concentrations,,71.6,0.288,0.111,3.24,1.15,29,,,,
Honey Creek,2012,555,Time weighted mean concentrations,,43.6,0.215,0.087,2.08,0.94,25.4,,,,
Honey Creek,2013,596,Time weighted mean concentrations,,43.5,0.189,0.0686,4.64,0.999,27.1,,,,
Honey Creek,2014,499,Time weighted mean concentrations,,38.5,0.198,0.0819,3.19,0.961,28.2,,,,
Honey Creek,2015,511,Time weighted mean concentrations,,21.9,0.137,0.0575,3.22,0.923,35.7,,,,
Lost Creek,2008,593,Loads,4.91,453,1.89,0.79,12.9,6.31,60.4,19.21,0.671525247,1.1,
Lost Creek,2009,887,Loads,3.79,445,1.21,0.29,11.4,6.36,42.3,17.76,0.641891892,0.92,
Lost Creek,2010,693,Loads,3.74,569,1.55,0.408,8.33,6.45,49.1,14.78,0.563599459,1.142,
Lost Creek,2011,655,Loads,3.81,480,1.3,0.293,12,6.64,35.8,18.64,0.643776824,1.007,
Lost Creek,2012,618,Loads,3.43,897,1.48,0.256,6.43,5.25,27.8,11.68,0.550513699,1.224,
Lost Creek,2013,670,Loads,2.51,795,1.36,0.187,13.6,6.74,30.5,20.34,0.668633235,1.173,
Lost Creek,2014,543,Loads,2.99,482,0.906,0.238,7.9,4.38,33.2,12.28,0.643322476,0.668,
Lost Creek,2015,737,Loads,3.27,332,1.13,0.351,10.7,7.02,47.6,17.72,0.603837472,0.779,
Lost Creek,2008,593,Unit area loads,44.65381922,411.9792282,1.718853734,0.718462672,11.73185882,5.73860691,54.93056377,17.47046573,,1.000391062,
Lost Creek,2009,887,Unit area loads,34.46801932,404.7036569,1.100430168,0.263739462,10.36768919,5.784079231,38.46958356,16.15176842,,0.836690706,
Lost Creek,2010,693,Unit area loads,34.01329611,517.475013,1.409641951,0.371054139,7.575688678,5.865929409,44.65381922,13.44161809,,1.038587812,
Lost Creek,2011,655,Unit area loads,34.6499086,436.5342816,1.182280346,0.266467801,10.91335704,6.038724229,32.55818183,16.95208127,,0.915812545,
Lost Creek,2012,618,Unit area loads,31.1940122,815.7734387,1.345980702,0.232818284,5.84774048,4.774593705,25.28261048,10.62233419,,1.113162418,
Lost Creek,2013,670,Unit area loads,22.82710514,723.0099039,1.236847131,0.170066481,12.36847131,6.129668871,27.73811581,18.49814018,,1.066780651,
Lost Creek,2014,543,Unit area loads,27.19244796,438.3531744,0.823958456,0.216448248,7.184626718,3.983375319,30.19362114,11.16800204,,0.607510209,
Lost Creek,2015,737,Unit area loads,29.73889793,301.9362114,1.027674455,0.319215693,9.731076694,6.384313868,43.28964959,16.11539056,,0.708458761,
Lost Creek,2008,593,Flow weighted mean concentrations,,92.26069246,0.384928717,0.16089613,2.627291242,1.285132383,12.30142566,3.912423625,,0.224032587,
Lost Creek,2009,887,Flow weighted mean concentrations,,117.414248,0.319261214,0.07651715,3.007915567,1.678100264,11.16094987,4.686015831,,0.242744063,
Lost Creek,2010,693,Flow weighted mean concentrations,,152.1390374,0.414438503,0.109090909,2.227272727,1.72459893,13.12834225,3.951871658,,0.305347594,
Lost Creek,2011,655,Flow weighted mean concentrations,,125.984252,0.341207349,0.076902887,3.149606299,1.742782152,9.396325459,4.892388451,,0.264304462,
Lost Creek,2012,618,Flow weighted mean concentrations,,261.516035,0.43148688,0.074635569,1.874635569,1.530612245,8.104956268,3.405247813,,0.356851312,
Lost Creek,2013,670,Flow weighted mean concentrations,,316.7330677,0.541832669,0.074501992,5.418326693,2.685258964,12.15139442,8.103585657,,0.467330677,
Lost Creek,2014,543,Flow weighted mean concentrations,,161.2040134,0.303010033,0.079598662,2.642140468,1.464882943,11.10367893,4.107023411,,0.223411371,
Lost Creek,2015,737,Flow weighted mean concentrations,,101.529052,0.345565749,0.10733945,3.272171254,2.146788991,14.55657492,5.418960245,,0.2382263,
Lost Creek,2008,593,Time weighted mean concentrations,,22.3,0.13,0.049,2.41,0.83,16.2,,,,
Lost Creek,2009,887,Time weighted mean concentrations,,20.8,0.107,0.034,2.54,0.9,17.4,,,,
Lost Creek,2010,693,Time weighted mean concentrations,,32.2,0.158,0.065,1.61,0.95,16.4,,,,
Lost Creek,2011,655,Time weighted mean concentrations,,20.6,0.107,0.036,2.83,0.782,17.6,,,,
Lost Creek,2012,618,Time weighted mean concentrations,,29.7,0.104,0.028,1.8,0.709,12.7,,,,
Lost Creek,2013,670,Time weighted mean concentrations,,31.6,0.0914,0.0184,3.23,1.11,17.2,,,,
Lost Creek,2014,543,Time weighted mean concentrations,,16.5,0.0586,0.0172,1.86,0.99,16.8,,,,
Lost Creek,2015,737,Time weighted mean concentrations,,15.2,0.101,0.0367,2.11,1.18,19.9,,,,
Maumee,1975,421,Loads,4762.67,1490000,2900,519,32300,no data,162000,,,2381,
Maumee,1976,629,Loads,5035.59,1570000,2820,499,18000,7700,155000,25700,0.700389105,2321,
Maumee,1977,421,Loads,3053.47,1070000,2010,310,21400,8500,120000,29900,0.715719064,1700,
Maumee,1978,435,Loads,6166.18,847000,2410,664,27300,11200,151000,38500,0.709090909,1746,
Maumee,1979,1979,Loads,3909.95,,,,,,,,,,
Maumee,1980,1980,Loads,5616.45,,,,,,,,,,
Maumee,1981,1981,Loads,5355.52,,,,,,,,,,
Maumee,1982,479,Loads,7107.47,1420000,2980,575,27800,11400,158000,39200,0.709183673,2405,
Maumee,1983,546,Loads,4748.3,938000,2070,285,26100,9000,131000,35100,0.743589744,1785,
Maumee,1984,482,Loads,5878.54,1120000,2670,367,35100,10800,137000,45900,0.764705882,2303,
Maumee,1985,455,Loads,4365.94,1190000,2070,119,24300,8300,120000,32600,0.745398773,1951,
Maumee,1986,510,Loads,5878.51,1240000,2420,171,31800,11300,175000,43100,0.737819026,2249,
Maumee,1987,432,Loads,3388.58,419000,990,248,16400,6000,107000,22400,0.732142857,742,
Maumee,1988,433,Loads,2639.98,368000,830,98,18200,4100,95000,22300,0.816143498,732,
Maumee,1989,461,Loads,4333.18,1230000,1930,200,39100,8300,144000,47400,0.824894515,1730,
Maumee,1990,468,Loads,5419.47,2110000,3060,319,43100,12200,146000,55300,0.779385172,2741,
Maumee,1991,439,Loads,5512.49,2310000,3420,387,28700,13100,131000,41800,0.686602871,3033,
Maumee,1992,417,Loads,5175.14,732000,1680,269,36900,7700,144000,44600,0.82735426,1411,
Maumee,1993,442,Loads,7662.89,1260000,3000,447,28700,12200,147000,40900,0.701711491,2553,
Maumee,1994,433,Loads,3522.83,558000,1280,103,19400,5600,109000,25000,0.776,1177,
Maumee,1995,439,Loads,3146.76,575000,1170,116,24700,5400,110000,30100,0.820598007,1054,
Maumee,1996,448,Loads,5123.55,883000,1900,207,41600,8400,158000,50000,0.832,1693,
Maumee,1997,525,Loads,6886.44,1370000,2880,428,42700,11600,168000,54300,0.786372007,2452,
Maumee,1998,518,Loads,6531.34,1160000,2930,508,30000,9900,134000,39900,0.751879699,2422,
Maumee,1999,449,Loads,4080.14,519000,1270,215,25800,6200,120000,32000,0.80625,1055,
Maumee,2000,467,Loads,3351.87,618000,1190,202,27000,5700,118000,32700,0.825688073,988,
Maumee,2001,418,Loads,3770.37,337000,940,260,26300,5400,146000,31700,0.829652997,680,
Maumee,2002,487,Loads,5957.07,987000,2100,442,33100,10600,165000,43700,0.757437071,1658,
Maumee,2003,482,Loads,5764.22,972000,2240,576,40400,10200,164000,50600,0.798418972,1664,
Maumee,2004,420,Loads,5439.44,705000,1810,494,27800,8600,168000,36400,0.763736264,1316,
Maumee,2005,392,Loads,5857,1274000,2750,613,31600,9630,168000,41230,0.76643221,2137,
Maumee,2006,438,Loads,5150,618000,1790,393,35100,8280,186000,43380,0.809128631,1397,
Maumee,2007,545,Loads,7510,1353000,3500,822,29600,15600,158000,45200,0.654867257,2678,
Maumee,2008,570,Loads,8026,1366000,3560,835,30700,12300,181000,43000,0.713953488,2725,
Maumee,2009,523,Loads,5075,929000,2160,346,22700,10400,115000,33100,0.685800604,1814,
Maumee,2010,542,Loads,4648,573000,1530,404,25100,9560,133000,34660,0.724177726,1126,
Maumee,2011,486,Loads,6230,1154000,2780,570,31400,11400,152000,42800,0.73364486,2210,
Maumee,2012,506,Loads,5960,770000,2230,614,18200,8330,121000,26530,0.686015831,1616,
Maumee,2013,567,Loads,5030,857000,2130,468,31500,8970,146000,40500,0.777777778,1662,
Maumee,2014,499,Loads,5850,650000,1960,577,25900,8550,177000,35500,0.729577465,1383,
Maumee,2015,523,Loads,6650,685000,2200,752,29600,10600,176000,35501,0.83377933,1448,
Maumee,1975,421,Unit area loads,29.04952729,908.8136627,1.768831961,0.316559927,19.70112839,no data,98.81061299,,,1.452272034,
Maumee,1976,629,Unit area loads,30.71418115,957.6090271,1.720036597,0.304361086,10.978957,4.696553827,94.5410186,15.67551083,,1.415675511,
Maumee,1977,421,Unit area loads,18.62439768,652.6379994,1.225983532,0.189082037,13.05275999,5.184507472,73.19304666,18.23726746,,1.036901494,
Maumee,1978,435,Unit area loads,37.61012504,516.620921,1.469960354,0.405001525,16.65141812,6.831351022,92.10125038,23.48276914,,1.064958829,
Maumee,1979,1979,Unit area loads,23.8484294,STATION NOT IN OPERATION,,,,,,,,,
Maumee,1980,1980,Unit area loads,34.25709058,,,,,,,,,,
Maumee,1981,1981,Unit area loads,32.66556877,,,,,,,,,,
Maumee,1982,479,Unit area loads,43.35144861,866.1177188,1.817627325,0.350716682,16.95638914,6.953339433,96.37084477,23.90972858,,1.466910643,
Maumee,1983,546,Unit area loads,28.96187862,572.1256481,1.262580055,0.173833486,15.91948765,5.4894785,79.90240927,21.40896615,,1.088746569,
Maumee,1984,482,Unit area loads,35.85568771,683.1351022,1.628545288,0.223848734,21.40896615,6.587374199,83.5620616,27.99634035,,1.404696554,
